,file_name,prediction
8864,58864,0
8865,58865,1
8866,58866,0
8867,58867,4
8868,58868,2
8869,58869,6
8870,58870,5
8871,58871,9
8872,58872,5
8873,58873,4
8874,58874,5
8875,58875,4
8876,58876,1
8877,58877,5
8878,58878,3
8879,58879,0
8880,58880,8
8881,58881,3
8882,58882,0
8883,58883,6
8884,58884,2
8885,58885,7
8886,58886,1
8887,58887,1
8888,58888,8
8889,58889,1
8890,58890,7
8891,58891,1
8892,58892,3
8893,58893,8
8894,58894,5
8895,58895,4
8896,58896,2
8897,58897,0
8898,58898,9
8899,58899,7
8900,58900,6
8901,58901,7
8902,58902,4
8903,58903,1
8904,58904,6
8905,58905,8
8906,58906,4
8907,58907,7
8908,58908,5
8909,58909,1
8910,58910,2
8911,58911,6
8912,58912,7
8913,58913,1
8914,58914,9
8915,58915,8
8916,58916,0
8917,58917,6
8918,58918,9
8919,58919,4
8920,58920,9
8921,58921,9
8922,58922,6
8923,58923,2
8924,58924,3
8925,58925,7
8926,58926,1
8927,58927,9
8928,58928,2
8929,58929,2
8930,58930,5
8931,58931,3
8932,58932,7
8933,58933,8
8934,58934,0
8935,58935,1
8936,58936,2
8937,58937,3
8938,58938,4
8939,58939,5
8940,58940,6
8941,58941,7
8942,58942,8
8943,58943,0
8944,58944,1
8945,58945,2
8946,58946,3
8947,58947,4
8948,58948,5
8949,58949,6
8950,58950,7
8951,58951,8
8952,58952,0
8953,58953,1
8954,58954,2
8955,58955,3
8956,58956,4
8957,58957,5
8958,58958,6
8959,58959,7
8960,58960,8
8961,58961,9
8962,58962,2
8963,58963,1
8964,58964,2
8965,58965,1
8966,58966,3
8967,58967,9
8968,58968,9
8969,58969,8
8970,58970,5
8971,58971,3
8972,58972,7
8973,58973,0
8974,58974,7
8975,58975,7
8976,58976,5
8977,58977,7
8978,58978,9
8979,58979,9
8980,58980,4
8981,58981,7
8982,58982,0
8983,58983,3
8984,58984,4
8985,58985,1
8986,58986,4
8987,58987,4
8988,58988,7
8989,58989,5
8990,58990,8
8991,58991,1
8992,58992,4
8993,58993,8
8994,58994,4
8995,58995,1
8996,58996,8
8997,58997,6
8998,58998,6
8999,58999,4
9000,59000,6
9001,59001,8
9002,59002,5
9003,59003,7
9004,59004,2
9005,59005,5
9006,59006,9
9007,59007,2
9008,59008,6
9009,59009,2
9010,59010,1
9011,59011,2
9012,59012,0
9013,59013,8
9014,59014,3
9015,59015,8
9016,59016,3
9017,59017,0
9018,59018,8
9019,59019,7
9020,59020,4
9021,59021,9
9022,59022,5
9023,59023,0
9024,59024,9
9025,59025,7
9026,59026,4
9027,59027,9
9028,59028,1
9029,59029,6
9030,59030,2
9031,59031,7
9032,59032,6
9033,59033,1
9034,59034,8
9035,59035,6
9036,59036,1
9037,59037,0
9038,59038,3
9039,59039,6
9040,59040,2
9041,59041,1
9042,59042,4
9043,59043,0
9044,59044,1
9045,59045,2
9046,59046,3
9047,59047,4
9048,59048,7
9049,59049,8
9050,59050,9
9051,59051,0
9052,59052,1
9053,59053,2
9054,59054,3
9055,59055,4
9056,59056,7
9057,59057,8
9058,59058,9
9059,59059,0
9060,59060,1
9061,59061,2
9062,59062,3
9063,59063,4
9064,59064,5
9065,59065,6
9066,59066,7
9067,59067,8
9068,59068,7
9069,59069,4
9070,59070,3
9071,59071,1
9072,59072,8
9073,59073,6
9074,59074,1
9075,59075,9
9076,59076,2
9077,59077,4
9078,59078,0
9079,59079,9
9080,59080,9
9081,59081,3
9082,59082,7
9083,59083,7
9084,59084,9
9085,59085,1
9086,59086,8
9087,59087,4
9088,59088,7
9089,59089,5
9090,59090,8
9091,59091,5
9092,59092,3
9093,59093,2
9094,59094,2
9095,59095,0
9096,59096,5
9097,59097,8
9098,59098,6
9099,59099,0
9100,59100,3
9101,59101,8
9102,59102,1
9103,59103,0
9104,59104,3
9105,59105,0
9106,59106,4
9107,59107,7
9108,59108,4
9109,59109,9
9110,59110,2
9111,59111,9
9112,59112,1
9113,59113,2
9114,59114,1
9115,59115,7
9116,59116,1
9117,59117,6
9118,59118,7
9119,59119,3
9120,59120,3
9121,59121,6
9122,59122,2
9123,59123,8
9124,59124,7
9125,59125,6
9126,59126,4
9127,59127,9
9128,59128,8
9129,59129,8
9130,59130,2
9131,59131,9
9132,59132,6
9133,59133,5
9134,59134,5
9135,59135,9
9136,59136,5
9137,59137,3
9138,59138,7
9139,59139,4
9140,59140,7
9141,59141,6
9142,59142,0
9143,59143,0
9144,59144,4
9145,59145,6
9146,59146,6
9147,59147,9
9148,59148,0
9149,59149,1
9150,59150,1
9151,59151,3
9152,59152,2
9153,59153,1
9154,59154,0
9155,59155,0
9156,59156,1
9157,59157,2
9158,59158,3
9159,59159,4
9160,59160,5
9161,59161,6
9162,59162,7
9163,59163,8
9164,59164,9
9165,59165,0
9166,59166,1
9167,59167,2
9168,59168,3
9169,59169,4
9170,59170,5
9171,59171,6
9172,59172,7
9173,59173,8
9174,59174,9
9175,59175,0
9176,59176,1
9177,59177,2
9178,59178,3
9179,59179,4
9180,59180,5
9181,59181,6
9182,59182,7
9183,59183,8
9184,59184,9
9185,59185,4
9186,59186,2
9187,59187,0
9188,59188,2
9189,59189,1
9190,59190,5
9191,59191,9
9192,59192,6
9193,59193,5
9194,59194,9
9195,59195,3
9196,59196,2
9197,59197,0
9198,59198,7
9199,59199,1
9200,59200,1
9201,59201,5
9202,59202,3
9203,59203,0
9204,59204,7
9205,59205,9
9206,59206,6
9207,59207,1
9208,59208,6
9209,59209,7
9210,59210,4
9211,59211,9
9212,59212,5
9213,59213,7
9214,59214,9
9215,59215,8
9216,59216,5
9217,59217,6
9218,59218,2
9219,59219,4
9220,59220,8
9221,59221,9
9222,59222,2
9223,59223,2
9224,59224,8
9225,59225,0
9226,59226,6
9227,59227,4
9228,59228,3
9229,59229,3
9230,59230,1
9231,59231,2
9232,59232,4
9233,59233,1
9234,59234,5
9235,59235,8
9236,59236,9
9237,59237,6
9238,59238,9
9239,59239,3
9240,59240,4
9241,59241,0
9242,59242,3
9243,59243,9
9244,59244,0
9245,59245,2
9246,59246,7
9247,59247,1
9248,59248,1
9249,59249,0
9250,59250,7
9251,59251,6
9252,59252,2
9253,59253,2
9254,59254,7
9255,59255,6
9256,59256,0
9257,59257,6
9258,59258,9
9259,59259,4
9260,59260,8
9261,59261,4
9262,59262,3
9263,59263,3
9264,59264,7
9265,59265,8
9266,59266,1
9267,59267,0
9268,59268,4
9269,59269,5
9270,59270,8
9271,59271,3
9272,59272,0
9273,59273,6
9274,59274,8
9275,59275,3
9276,59276,7
9277,59277,8
9278,59278,5
9279,59279,7
9280,59280,8
9281,59281,2
9282,59282,3
9283,59283,6
9284,59284,6
9285,59285,7
9286,59286,5
9287,59287,9
9288,59288,0
9289,59289,3
9290,59290,2
9291,59291,5
9292,59292,6
9293,59293,7
9294,59294,8
9295,59295,9
9296,59296,0
9297,59297,3
9298,59298,2
9299,59299,3
9300,59300,4
9301,59301,5
9302,59302,6
9303,59303,4
9304,59304,7
9305,59305,5
9306,59306,7
9307,59307,3
9308,59308,3
9309,59309,8
9310,59310,6
9311,59311,5
9312,59312,4
9313,59313,0
9314,59314,0
9315,59315,3
9316,59316,2
9317,59317,2
9318,59318,3
9319,59319,0
9320,59320,6
9321,59321,4
9322,59322,3
9323,59323,7
9324,59324,6
9325,59325,9
9326,59326,2
9327,59327,2
9328,59328,3
9329,59329,5
9330,59330,5
9331,59331,0
9332,59332,7
9333,59333,2
9334,59334,3
9335,59335,4
9336,59336,0
9337,59337,0
9338,59338,5
9339,59339,5
9340,59340,8
9341,59341,9
9342,59342,0
9343,59343,8
9344,59344,5
9345,59345,6
9346,59346,5
9347,59347,6
9348,59348,7
9349,59349,5
9350,59350,3
9351,59351,5
9352,59352,3
9353,59353,0
9354,59354,8
9355,59355,2
9356,59356,3
9357,59357,4
9358,59358,5
9359,59359,6
9360,59360,7
9361,59361,8
9362,59362,9
9363,59363,0
9364,59364,1
9365,59365,2
9366,59366,3
9367,59367,9
9368,59368,5
9369,59369,6
9370,59370,7
9371,59371,9
9372,59372,0
9373,59373,1
9374,59374,2
9375,59375,3
9376,59376,4
9377,59377,5
9378,59378,6
9379,59379,7
9380,59380,8
9381,59381,9
9382,59382,1
9383,59383,3
9384,59384,5
9385,59385,9
9386,59386,4
9387,59387,1
9388,59388,7
9389,59389,7
9390,59390,2
9391,59391,1
9392,59392,4
9393,59393,8
9394,59394,3
9395,59395,8
9396,59396,2
9397,59397,9
9398,59398,3
9399,59399,8
9400,59400,5
9401,59401,1
9402,59402,8
9403,59403,8
9404,59404,9
9405,59405,7
9406,59406,5
9407,59407,4
9408,59408,3
9409,59409,9
9410,59410,2
9411,59411,5
9412,59412,7
9413,59413,4
9414,59414,1
9415,59415,2
9416,59416,3
9417,59417,6
9418,59418,0
9419,59419,1
9420,59420,0
9421,59421,0
9422,59422,2
9423,59423,8
9424,59424,7
9425,59425,2
9426,59426,5
9427,59427,1
9428,59428,1
9429,59429,8
9430,59430,3
9431,59431,6
9432,59432,4
9433,59433,0
9434,59434,4
9435,59435,7
9436,59436,3
9437,59437,6
9438,59438,8
9439,59439,0
9440,59440,3
9441,59441,7
9442,59442,6
9443,59443,9
9444,59444,2
9445,59445,6
9446,59446,5
9447,59447,8
9448,59448,6
9449,59449,9
9450,59450,0
9451,59451,4
9452,59452,0
9453,59453,6
9454,59454,1
9455,59455,9
9456,59456,2
9457,59457,0
9458,59458,9
9459,59459,5
9460,59460,1
9461,59461,3
9462,59462,7
9463,59463,6
9464,59464,9
9465,59465,4
9466,59466,8
9467,59467,3
9468,59468,9
9469,59469,7
9470,59470,6
9471,59471,3
9472,59472,0
9473,59473,5
9474,59474,6
9475,59475,2
9476,59476,2
9477,59477,0
9478,59478,1
9479,59479,2
9480,59480,3
9481,59481,4
9482,59482,5
9483,59483,6
9484,59484,7
9485,59485,8
9486,59486,9
9487,59487,0
9488,59488,1
9489,59489,2
9490,59490,3
9491,59491,4
9492,59492,5
9493,59493,6
9494,59494,7
9495,59495,8
9496,59496,9
9497,59497,0
9498,59498,1
9499,59499,2
9500,59500,3
9501,59501,4
9502,59502,5
9503,59503,6
9504,59504,7
9505,59505,8
9506,59506,9
9507,59507,5
9508,59508,6
9509,59509,6
9510,59510,0
9511,59511,8
9512,59512,3
9513,59513,7
9514,59514,9
9515,59515,4
9516,59516,7
9517,59517,1
9518,59518,9
9519,59519,1
9520,59520,7
9521,59521,1
9522,59522,4
9523,59523,1
9524,59524,7
9525,59525,5
9526,59526,7
9527,59527,1
9528,59528,3
9529,59529,3
9530,59530,1
9531,59531,6
9532,59532,9
9533,59533,7
9534,59534,4
9535,59535,3
9536,59536,0
9537,59537,2
9538,59538,5
9539,59539,2
9540,59540,6
9541,59541,0
9542,59542,8
9543,59543,4
9544,59544,8
9545,59545,1
9546,59546,5
9547,59547,0
9548,59548,6
9549,59549,6
9550,59550,3
9551,59551,4
9552,59552,9
9553,59553,5
9554,59554,7
9555,59555,2
9556,59556,2
9557,59557,0
9558,59558,0
9559,59559,1
9560,59560,7
9561,59561,7
9562,59562,9
9563,59563,5
9564,59564,9
9565,59565,8
9566,59566,9
9567,59567,6
9568,59568,8
9569,59569,3
9570,59570,6
9571,59571,1
9572,59572,2
9573,59573,9
9574,59574,5
9575,59575,2
9576,59576,5
9577,59577,2
9578,59578,6
9579,59579,2
9580,59580,4
9581,59581,8
9582,59582,4
9583,59583,6
9584,59584,5
9585,59585,0
9586,59586,1
9587,59587,2
9588,59588,3
9589,59589,4
9590,59590,5
9591,59591,6
9592,59592,7
9593,59593,8
9594,59594,9
9595,59595,0
9596,59596,1
9597,59597,2
9598,59598,3
9599,59599,4
9600,59600,5
9601,59601,6
9602,59602,7
9603,59603,8
9604,59604,9
9605,59605,0
9606,59606,1
9607,59607,2
9608,59608,4
9609,59609,5
9610,59610,6
9611,59611,7
9612,59612,8
9613,59613,0
9614,59614,4
9615,59615,0
9616,59616,1
9617,59617,7
9618,59618,5
9619,59619,1
9620,59620,4
9621,59621,2
9622,59622,8
9623,59623,4
9624,59624,3
9625,59625,1
9626,59626,7
9627,59627,8
9628,59628,2
9629,59629,4
9630,59630,3
9631,59631,3
9632,59632,6
9633,59633,9
9634,59634,9
9635,59635,5
9636,59636,8
9637,59637,6
9638,59638,7
9639,59639,0
9640,59640,6
9641,59641,2
9642,59642,6
9643,59643,3
9644,59644,9
9645,59645,1
9646,59646,7
9647,59647,9
9648,59648,8
9649,59649,8
9650,59650,9
9651,59651,0
9652,59652,3
9653,59653,4
9654,59654,5
9655,59655,2
9656,59656,9
9657,59657,4
9658,59658,1
9659,59659,0
9660,59660,3
9661,59661,7
9662,59662,5
9663,59663,8
9664,59664,7
9665,59665,7
9666,59666,8
9667,59667,2
9668,59668,9
9669,59669,5
9670,59670,5
9671,59671,1
9672,59672,2
9673,59673,6
9674,59674,4
9675,59675,2
9676,59676,5
9677,59677,2
9678,59678,3
9679,59679,6
9680,59680,0
9681,59681,2
9682,59682,7
9683,59683,5
9684,59684,2
9685,59685,8
9686,59686,1
9687,59687,6
9688,59688,1
9689,59689,0
9690,59690,4
9691,59691,3
9692,59692,1
9693,59693,6
9694,59694,1
9695,59695,9
9696,59696,0
9697,59697,1
9698,59698,2
9699,59699,3
9700,59700,4
9701,59701,6
9702,59702,6
9703,59703,7
9704,59704,0
9705,59705,1
9706,59706,2
9707,59707,3
9708,59708,4
9709,59709,6
9710,59710,7
9711,59711,8
9712,59712,0
9713,59713,1
9714,59714,2
9715,59715,3
9716,59716,9
9717,59717,7
9718,59718,5
9719,59719,5
9720,59720,0
9721,59721,2
9722,59722,4
9723,59723,0
9724,59724,7
9725,59725,3
9726,59726,3
9727,59727,4
9728,59728,1
9729,59729,8
9730,59730,0
9731,59731,6
9732,59732,2
9733,59733,7
9734,59734,2
9735,59735,2
9736,59736,6
9737,59737,2
9738,59738,1
9739,59739,7
9740,59740,7
9741,59741,9
9742,59742,2
9743,59743,4
9744,59744,6
9745,59745,7
9746,59746,7
9747,59747,3
9748,59748,9
9749,59749,9
9750,59750,1
9751,59751,8
9752,59752,6
9753,59753,4
9754,59754,6
9755,59755,0
9756,59756,9
9757,59757,2
9758,59758,6
9759,59759,4
9760,59760,3
9761,59761,9
9762,59762,0
9763,59763,8
9764,59764,8
9765,59765,9
9766,59766,4
9767,59767,7
9768,59768,1
9769,59769,3
9770,59770,6
9771,59771,9
9772,59772,4
9773,59773,1
9774,59774,7
9775,59775,6
9776,59776,9
9777,59777,3
9778,59778,3
9779,59779,7
9780,59780,4
9781,59781,1
9782,59782,9
9783,59783,1
9784,59784,0
9785,59785,6
9786,59786,0
9787,59787,1
9788,59788,2
9789,59789,4
9790,59790,5
9791,59791,6
9792,59792,7
9793,59793,8
9794,59794,9
9795,59795,0
9796,59796,1
9797,59797,2
9798,59798,3
9799,59799,4
9800,59800,5
9801,59801,6
9802,59802,7
9803,59803,8
9804,59804,9
9805,59805,0
9806,59806,1
9807,59807,2
9808,59808,3
9809,59809,4
9810,59810,5
9811,59811,6
9812,59812,7
9813,59813,8
9814,59814,9
9815,59815,3
9816,59816,2
9817,59817,9
9818,59818,3
9819,59819,2
9820,59820,1
9821,59821,4
9822,59822,5
9823,59823,5
9824,59824,2
9825,59825,3
9826,59826,2
9827,59827,1
9828,59828,3
9829,59829,9
9830,59830,7
9831,59831,2
9832,59832,1
9833,59833,2
9834,59834,8
9835,59835,9
9836,59836,1
9837,59837,8
9838,59838,8
9839,59839,7
9840,59840,0
9841,59841,6
9842,59842,7
9843,59843,7
9844,59844,8
9845,59845,7
9846,59846,5
9847,59847,0
9848,59848,6
9849,59849,1
9850,59850,5
9851,59851,7
9852,59852,4
9853,59853,6
9854,59854,1
9855,59855,2
9856,59856,7
9857,59857,9
9858,59858,9
9859,59859,0
9860,59860,3
9861,59861,8
9862,59862,4
9863,59863,4
9864,59864,1
9865,59865,8
9866,59866,6
9867,59867,5
9868,59868,0
9869,59869,0
9870,59870,3
9871,59871,7
9872,59872,1
9873,59873,6
9874,59874,4
9875,59875,2
9876,59876,6
9877,59877,6
9878,59878,0
9879,59879,4
9880,59880,5
9881,59881,4
9882,59882,1
9883,59883,3
9884,59884,8
9885,59885,6
9886,59886,3
9887,59887,9
9888,59888,9
9889,59889,5
9890,59890,9
9891,59891,3
9892,59892,6
9893,59893,4
9894,59894,7
9895,59895,6
9896,59896,2
9897,59897,2
9898,59898,0
9899,59899,9
9900,59900,4
9901,59901,0
9902,59902,1
9903,59903,2
9904,59904,3
9905,59905,4
9906,59906,5
9907,59907,6
9908,59908,7
9909,59909,8
9910,59910,9
9911,59911,0
9912,59912,1
9913,59913,2
9914,59914,3
9915,59915,7
9916,59916,8
9917,59917,9
9918,59918,0
9919,59919,1
9920,59920,2
9921,59921,3
9922,59922,4
9923,59923,5
9924,59924,6
9925,59925,7
9926,59926,8
9927,59927,9
9928,59928,2
9929,59929,0
9930,59930,3
9931,59931,4
9932,59932,1
9933,59933,4
9934,59934,0
9935,59935,7
9936,59936,8
9937,59937,7
9938,59938,7
9939,59939,9
9940,59940,0
9941,59941,4
9942,59942,7
9943,59943,4
9944,59944,0
9945,59945,5
9946,59946,8
9947,59947,5
9948,59948,7
9949,59949,8
9950,59950,8
9951,59951,4
9952,59952,0
9953,59953,7
9954,59954,1
9955,59955,3
9956,59956,5
9957,59957,3
9958,59958,1
9959,59959,6
9960,59960,5
9961,59961,3
9962,59962,8
9963,59963,7
9964,59964,3
9965,59965,1
9966,59966,6
9967,59967,8
9968,59968,5
9969,59969,9
9970,59970,2
9971,59971,2
9972,59972,0
9973,59973,7
9974,59974,2
9975,59975,4
9976,59976,6
9977,59977,7
9978,59978,3
9979,59979,1
9980,59980,3
9981,59981,6
9982,59982,6
9983,59983,2
9984,59984,1
9985,59985,2
9986,59986,6
9987,59987,0
9988,59988,7
9989,59989,8
9990,59990,9
9991,59991,2
9992,59992,7
9993,59993,5
9994,59994,1
9995,59995,8
9996,59996,3
9997,59997,5
9998,59998,6
9999,59999,8
